Video,PauseTime_sec,CrawlingTime_sec,CrossingTime_sec,PausePct,CrawlingPct,CrossingPct
m1-d6-beam-front-2,49.5925925925926,76.7037037037037,29.7037037037037,40.6496660595021,62.8718882817243,24.3472981177899
m1-d7-beam-front-2,15.1111111111111,23.2962962962963,12.1851851851852,41.046277665996,63.2796780684105,33.0985915492958
m2-d6-beam-front-2,2.85185185185185,2.74074074074074,12.9259259259259,16.2105263157895,15.5789473684211,73.4736842105263
m2-d7-beam-front-2,0.592592592592593,1.11111111111111,8.55555555555556,6.0377358490566,11.3207547169811,87.1698113207547
m3-d6-beam-front-2,1.59259259259259,0.555555555555556,12.3333333333333,11.0824742268041,3.8659793814433,85.8247422680412
m3-d7-beam-front-2,0.962962962962963,1.18518518518519,8.33333333333333,9.77443609022556,12.0300751879699,84.5864661654135
